Episodic Reward,
1460.0,
1340.0,
830.0,
1420.0,
330.0,
1280.0,
730.0,
780.0,
980.0,
1420.0,
730.0,
1540.0,
1300.0,
830.0,
1300.0,
1320.0,
680.0,
580.0,
1280.0,
780.0,
580.0,
1080.0,
1320.0,
1080.0,
580.0,
1300.0,
830.0,
2000.0,
730.0,
530.0,
580.0,
1280.0,
1460.0,
2100.0,
1080.0,
430.0,
1350.0,
830.0,
980.0,
1340.0,
1320.0,
830.0,
1300.0,
930.0,
980.0,
730.0,
1610.0,
660.0,
380.0,
730.0,
480.0,
1080.0,
730.0,
280.0,
1710.0,
310.0,
1320.0,
1130.0,
930.0,
1300.0,
430.0,
1460.0,
680.0,
1300.0,
1300.0,
930.0,
1880.0,
1340.0,
2380.0,
1030.0,
1080.0,
1180.0,
1350.0,
1320.0,
1300.0,
680.0,
930.0,
680.0,
1320.0,
460.0,
880.0,
1500.0,
1520.0,
1320.0,
1030.0,
1320.0,
880.0,
1440.0,
830.0,
1080.0,
980.0,
680.0,
480.0,
1490.0,
530.0,
730.0,
2300.0,
1300.0,
780.0,
1650.0,
1280.0,
1410.0,
1300.0,
1030.0,
780.0,
2050.0,
2030.0,
1730.0,
1390.0,
1680.0,
1530.0,
1370.0,
660.0,
730.0,
2100.0,
1080.0,
780.0,
1700.0,
630.0,
1320.0,
1300.0,
530.0,
1300.0,
1370.0,
730.0,
730.0,
930.0,
530.0,
380.0,
830.0,
1300.0,
680.0,
580.0,
1370.0,
1370.0,
1340.0,
1080.0,
980.0,
1560.0,
1320.0,
1280.0,
1300.0,
630.0,
1180.0,
480.0,
1660.0,
580.0,
1180.0,
1180.0,
680.0,
810.0,
1440.0,
1300.0,
1280.0,
830.0,
2130.0,
1180.0,
1960.0,
1030.0,
1340.0,
1800.0,
1300.0,
1340.0,
430.0,
1390.0,
1180.0,
330.0,
1830.0,
1300.0,
630.0,
830.0,
1930.0,
180.0,
180.0,
1320.0,
930.0,
580.0,
1320.0,
430.0,
210.0,
1180.0,
1080.0,
480.0,
1370.0,
1320.0,
310.0,
930.0,
680.0,
1280.0,
980.0,
980.0,
880.0,
1510.0,
580.0,
1340.0,
1560.0,
1320.0,
980.0,
680.0,
480.0,
1390.0,
1550.0,
580.0,
1300.0,
730.0,
1350.0,
1280.0,
1340.0,
1340.0,
1080.0,
830.0,
580.0,
1760.0,
1130.0,
1180.0,
1950.0,
980.0,
1180.0,
880.0,
1410.0,
1560.0,
530.0,
1530.0,
380.0,
730.0,
190.0,
880.0,
1180.0,
480.0,
980.0,
780.0,
830.0,
1300.0,
980.0,
880.0,
1180.0,
830.0,
1180.0,
1030.0,
1500.0,
1180.0,
1280.0,
1470.0,
1180.0,
480.0,
1700.0,
510.0,
1280.0,
1320.0,
680.0,
460.0,
1300.0,
1580.0,
1470.0,
1180.0,
1730.0,
580.0,
1420.0,
1590.0,
1180.0,
1590.0,
980.0,
1280.0,
880.0,
510.0,
1300.0,
1830.0,
1370.0,
480.0,
930.0,
1030.0,
380.0,
1490.0,
280.0,
730.0,
1180.0,
1280.0,
780.0,
630.0,
1390.0,
680.0,
1300.0,
1180.0,
1180.0,
2400.0,
1580.0,
530.0,
480.0,
2180.0,
1180.0,
680.0,
1180.0,
480.0,
1300.0,
1180.0,
1300.0,
1300.0,
830.0,
2130.0,
1340.0,
880.0,
1300.0,
680.0,
530.0,
1670.0,
1580.0,
980.0,
1660.0,
430.0,
930.0,
430.0,
410.0,
1030.0,
610.0,
880.0,
1420.0,
830.0,
1560.0,
930.0,
1280.0,
530.0,
1460.0,
980.0,
1180.0,
680.0,
880.0,
310.0,
1560.0,
130.0,
1390.0,
1280.0,
1300.0,
1030.0,
630.0,
1300.0,
1600.0,
1390.0,
1080.0,
930.0,
1490.0,
1300.0,
1360.0,
480.0,
1350.0,
780.0,
1410.0,
1280.0,
560.0,
1300.0,
930.0,
1340.0,
980.0,
1300.0,
1180.0,
430.0,
1180.0,
2000.0,
630.0,
880.0,
310.0,
1350.0,
1520.0,
1080.0,
780.0,
880.0,
1080.0,
1350.0,
1510.0,
1320.0,
1460.0,
1080.0,
1830.0,
1180.0,
630.0,
880.0,
630.0,
1180.0,
2300.0,
610.0,
410.0,
1180.0,
730.0,
2080.0,
880.0,
1300.0,
1320.0,
680.0,
780.0,
2060.0,
580.0,
1720.0,
780.0,
1080.0,
1460.0,
1400.0,
1400.0,
580.0,
1300.0,
880.0,
630.0,
1300.0,
1280.0,
680.0,
1280.0,
1420.0,
830.0,
1180.0,
780.0,
430.0,
1300.0,
1580.0,
680.0,
680.0,
630.0,
680.0,
1320.0,
1390.0,
880.0,
480.0,
1080.0,
1300.0,
1130.0,
1280.0,
2100.0,
880.0,
880.0,
1320.0,
1680.0,
630.0,
980.0,
530.0,
630.0,
1300.0,
1280.0,
1080.0,
110.0,
1370.0,
730.0,
1080.0,
1620.0,
1350.0,
2000.0,
1280.0,
1300.0,
680.0,
1730.0,
1030.0,
980.0,
1030.0,
1340.0,
1810.0,
610.0,
980.0,
1300.0,
1280.0,
260.0,
1730.0,
2500.0,
1340.0,
1180.0,
1280.0,
930.0,
1390.0,
1470.0,
310.0,
1580.0,
1280.0,
1590.0,
280.0,
360.0,
360.0,
830.0,
1440.0,
1180.0,
1510.0,
580.0,
2350.0,
1280.0,
1910.0,
680.0,
1080.0,
680.0,
1570.0,
1300.0,
2300.0,
1300.0,
680.0,
1080.0,
730.0,
930.0,
580.0,
1390.0,
1180.0,
1760.0,
1660.0,
280.0,
1560.0,
880.0,
1300.0,
1080.0,
730.0,
680.0,
1410.0,
1660.0,
630.0,
1900.0,
1830.0,
1800.0,
2450.0,
1280.0,
980.0,
1390.0,
1130.0,
1130.0,
1340.0,
1510.0,
780.0,
780.0,
1300.0,
1080.0,
1320.0,
680.0,
2850.0,
730.0,
360.0,
1080.0,
1320.0,
680.0,
1320.0,
980.0,
980.0,
430.0,
1300.0,
830.0,
830.0,
1410.0,
1180.0,
1370.0,
880.0,
830.0,
160.0,
1180.0,
1900.0,
1280.0,
1430.0,
1860.0,
1030.0,
1390.0,
1180.0,
260.0,
2030.0,
530.0,
830.0,
1030.0,
2250.0,
1750.0,
2400.0,
980.0,
1680.0,
1390.0,
1590.0,
1510.0,
1830.0,
1370.0,
2050.0,
1280.0,
1130.0,
660.0,
1280.0,
510.0,
610.0,
1460.0,
530.0,
1180.0,
1370.0,
1080.0,
1750.0,
1320.0,
930.0,
630.0,
1520.0,
730.0,
260.0,
1300.0,
880.0,
830.0,
2450.0,
1640.0,
1590.0,
1080.0,
630.0,
1510.0,
2080.0,
380.0,
2280.0,
480.0,
1390.0,
980.0,
530.0,
1480.0,
1730.0,
1830.0,
1300.0,
1300.0,
1180.0,
1320.0,
1470.0,
1300.0,
780.0,
1540.0,
1130.0,
480.0,
530.0,
1680.0,
1180.0,
1280.0,
1560.0,
1080.0,
1280.0,
880.0,
930.0,
830.0,
1320.0,
1370.0,
1510.0,
1300.0,
1280.0,
1180.0,
530.0,
1600.0,
1350.0,
1350.0,
880.0,
530.0,
1300.0,
1370.0,
930.0,
1300.0,
1340.0,
1280.0,
480.0,
1420.0,
1130.0,
1030.0,
880.0,
580.0,
1410.0,
1470.0,
1320.0,
2000.0,
1300.0,
1300.0,
1370.0,
680.0,
1300.0,
1030.0,
1540.0,
2850.0,
1300.0,
880.0,
530.0,
1320.0,
1080.0,
280.0,
780.0,
530.0,
1030.0,
310.0,
1360.0,
580.0,
1560.0,
1280.0,
430.0,
1280.0,
980.0,
1180.0,
1080.0,
1610.0,
1300.0,
2100.0,
1490.0,
1180.0,
980.0,
1320.0,
1180.0,
1300.0,
880.0,
1080.0,
1300.0,
880.0,
930.0,
1130.0,
1390.0,
1370.0,
1080.0,
1080.0,
2030.0,
1410.0,
1300.0,
1320.0,
1300.0,
1370.0,
880.0,
1880.0,
1280.0,
1130.0,
1080.0,
1320.0,
1630.0,
1640.0,
980.0,
1080.0,
1180.0,
1480.0,
1130.0,
780.0,
1180.0,
1400.0,
930.0,
880.0,
1560.0,
1430.0,
1540.0,
930.0,
1280.0,
1080.0,
1030.0,
2900.0,
560.0,
1370.0,
380.0,
980.0,
780.0,
1510.0,
1500.0,
1280.0,
1680.0,
1710.0,
680.0,
1440.0,
1180.0,
1930.0,
530.0,
1760.0,
1610.0,
1430.0,
2450.0,
1590.0,
680.0,
780.0,
1390.0,
780.0,
2050.0,
780.0,
1080.0,
1080.0,
410.0,
880.0,
1300.0,
1710.0,
780.0,
1180.0,
1660.0,
1180.0,
930.0,
1080.0,
930.0,
1760.0,
1280.0,
1850.0,
1180.0,
1080.0,
580.0,
730.0,
1320.0,
980.0,
880.0,
1080.0,
1700.0,
1390.0,
1680.0,
1300.0,
1080.0,
1610.0,
1340.0,
1180.0,
880.0,
930.0,
2280.0,
1180.0,
1080.0,
480.0,
530.0,
830.0,
1960.0,
1640.0,
780.0,
1080.0,
1390.0,
1320.0,
1440.0,
480.0,
880.0,
1030.0,
1350.0,
480.0,
930.0,
430.0,
830.0,
760.0,
830.0,
380.0,
580.0,
780.0,
1320.0,
1750.0,
1360.0,
1300.0,
1530.0,
1280.0,
680.0,
1080.0,
2010.0,
1950.0,
1300.0,
1910.0,
1080.0,
1280.0,
1460.0,
1180.0,
1280.0,
2750.0,
1680.0,
1800.0,
1660.0,
1370.0,
1080.0,
880.0,
830.0,
1080.0,
1370.0,
730.0,
1180.0,
1320.0,
1860.0,
1280.0,
1180.0,
1080.0,
1180.0,
1370.0,
1300.0,
1340.0,
1410.0,
1280.0,
1300.0,
1370.0,
1660.0,
1320.0,
1280.0,
1490.0,
1320.0,
1530.0,
880.0,
1660.0,
580.0,
2750.0,
2110.0,
1300.0,
1300.0,
1080.0,
1350.0,
380.0,
1470.0,
1320.0,
230.0,
